Wavelength,Transmission
7945.0,0.981328
7946.0,0.981162
7947.0,0.980994
7948.0,0.980827
7949.0,0.980662
7950.0,0.9805
7951.0,0.980342
7952.0,0.980188
7953.0,0.980036
7954.0,0.979887
7955.0,0.97974
7956.0,0.979593
7957.0,0.979446
7958.0,0.979299
7959.0,0.979151
7960.0,0.979
7961.0,0.978847
7962.0,0.978693
7963.0,0.978539
7964.0,0.978387
7965.0,0.978239
7966.0,0.978095
7967.0,0.977958
7968.0,0.977828
7969.0,0.977709
7970.0,0.9776
7971.0,0.977503
7972.0,0.977417
7973.0,0.977341
7974.0,0.977271
7975.0,0.977206
7976.0,0.977145
7977.0,0.977086
7978.0,0.977027
7979.0,0.976965
7980.0,0.9769
7981.0,0.97683
7982.0,0.976753
7983.0,0.976668
7984.0,0.976576
7985.0,0.976474
7986.0,0.976363
7987.0,0.976241
7988.0,0.976107
7989.0,0.97596
7990.0,0.9758
7991.0,0.975626
7992.0,0.975441
7993.0,0.975248
7994.0,0.975048
7995.0,0.974847
7996.0,0.974645
7997.0,0.974447
7998.0,0.974254
7999.0,0.974071
8000.0,0.9739
8001.0,0.973743
8002.0,0.973599
8003.0,0.973466
8004.0,0.973343
8005.0,0.973227
8006.0,0.973117
8007.0,0.973011
8008.0,0.972908
8009.0,0.972805
8010.0,0.9727
8011.0,0.972593
8012.0,0.972483
8013.0,0.972373
8014.0,0.972264
8015.0,0.972157
8016.0,0.972054
8017.0,0.971955
8018.0,0.971862
8019.0,0.971777
8020.0,0.9717
8021.0,0.971633
8022.0,0.971575
8023.0,0.971525
8024.0,0.971482
8025.0,0.971444
8026.0,0.971411
8027.0,0.971381
8028.0,0.971353
8029.0,0.971327
8030.0,0.9713
8031.0,0.971272
8032.0,0.971244
8033.0,0.971215
8034.0,0.971185
8035.0,0.971154
8036.0,0.971124
8037.0,0.971093
8038.0,0.971062
8039.0,0.971031
8040.0,0.971
8041.0,0.97097
8042.0,0.97094
8043.0,0.97091
8044.0,0.97088
8045.0,0.970851
8046.0,0.970821
8047.0,0.970791
8048.0,0.970761
8049.0,0.970731
8050.0,0.9707
8051.0,0.970668
8052.0,0.970635
8053.0,0.9706
8054.0,0.970561
8055.0,0.970517
8056.0,0.970469
8057.0,0.970413
8058.0,0.970351
8059.0,0.97028
8060.0,0.9702
8061.0,0.97011
8062.0,0.970012
8063.0,0.969909
8064.0,0.969801
8065.0,0.969692
8066.0,0.969584
8067.0,0.969478
8068.0,0.969378
8069.0,0.969284
8070.0,0.9692
8071.0,0.969127
8072.0,0.969064
8073.0,0.969013
8074.0,0.968971
8075.0,0.968938
8076.0,0.968915
8077.0,0.9689
8078.0,0.968893
8079.0,0.968893
8080.0,0.9689
8081.0,0.968913
8082.0,0.968933
8083.0,0.968957
8084.0,0.968985
8085.0,0.969017
8086.0,0.969051
8087.0,0.969087
8088.0,0.969125
8089.0,0.969162
8090.0,0.9692
8091.0,0.969236
8092.0,0.969271
8093.0,0.969303
8094.0,0.969332
8095.0,0.969358
8096.0,0.969378
8097.0,0.969393
8098.0,0.969403
8099.0,0.969405
8100.0,0.9694
8101.0,0.969387
8102.0,0.969367
8103.0,0.969342
8104.0,0.969312
8105.0,0.969278
8106.0,0.969242
8107.0,0.969205
8108.0,0.969169
8109.0,0.969133
8110.0,0.9691
8111.0,0.969071
8112.0,0.969045
8113.0,0.969023
8114.0,0.969006
8115.0,0.968993
8116.0,0.968984
8117.0,0.968981
8118.0,0.968982
8119.0,0.968988
8120.0,0.969
8121.0,0.969017
8122.0,0.969037
8123.0,0.96906
8124.0,0.969082
8125.0,0.969101
8126.0,0.969117
8127.0,0.969127
8128.0,0.969128
8129.0,0.96912
8130.0,0.9691
8131.0,0.969067
8132.0,0.969023
8133.0,0.968968
8134.0,0.968907
8135.0,0.96884
8136.0,0.96877
8137.0,0.968699
8138.0,0.968629
8139.0,0.968562
8140.0,0.9685
8141.0,0.968445
8142.0,0.968396
8143.0,0.968352
8144.0,0.968312
8145.0,0.968276
8146.0,0.968241
8147.0,0.968207
8148.0,0.968173
8149.0,0.968138
8150.0,0.9681
8151.0,0.968059
8152.0,0.968015
8153.0,0.967969
8154.0,0.96792
8155.0,0.967869
8156.0,0.967817
8157.0,0.967764
8158.0,0.967709
8159.0,0.967655
8160.0,0.9676
8161.0,0.967546
8162.0,0.967493
8163.0,0.967441
8164.0,0.967393
8165.0,0.967347
8166.0,0.967306
8167.0,0.96727
8168.0,0.96724
8169.0,0.967216
8170.0,0.9672
8171.0,0.967191
8172.0,0.967189
8173.0,0.967192
8174.0,0.967197
8175.0,0.967204
8176.0,0.967211
8177.0,0.967215
8178.0,0.967216
8179.0,0.967212
8180.0,0.9672
8181.0,0.96718
8182.0,0.967153
8183.0,0.967121
8184.0,0.967086
8185.0,0.967048
8186.0,0.967011
8187.0,0.966976
8188.0,0.966945
8189.0,0.966919
8190.0,0.9669
8191.0,0.96689
8192.0,0.966885
8193.0,0.966884
8194.0,0.966883
8195.0,0.966878
8196.0,0.966867
8197.0,0.966847
8198.0,0.966814
8199.0,0.966766
8200.0,0.9667
8201.0,0.966613
8202.0,0.966509
8203.0,0.96639
8204.0,0.966262
8205.0,0.966128
8206.0,0.965991
8207.0,0.965856
8208.0,0.965727
8209.0,0.965607
8210.0,0.9655
8211.0,0.96541
8212.0,0.965335
8213.0,0.965276
8214.0,0.965231
8215.0,0.965198
8216.0,0.965178
8217.0,0.96517
8218.0,0.965171
8219.0,0.965181
8220.0,0.9652
8221.0,0.965225
8222.0,0.965253
8223.0,0.965281
8224.0,0.965303
8225.0,0.965316
8226.0,0.965316
8227.0,0.965298
8228.0,0.965259
8229.0,0.965194
8230.0,0.9651
8231.0,0.964974
8232.0,0.964821
8233.0,0.964647
8234.0,0.964459
8235.0,0.964263
8236.0,0.964067
8237.0,0.963875
8238.0,0.963696
8239.0,0.963536
8240.0,0.9634
8241.0,0.963294
8242.0,0.963216
8243.0,0.963161
8244.0,0.963126
8245.0,0.963106
8246.0,0.963098
8247.0,0.963098
8248.0,0.9631
8249.0,0.963102
8250.0,0.9631
8251.0,0.963089
8252.0,0.963068
8253.0,0.963035
8254.0,0.962987
8255.0,0.962923
8256.0,0.962842
8257.0,0.962741
8258.0,0.962618
8259.0,0.962472
8260.0,0.9623
8261.0,0.962103
8262.0,0.961884
8263.0,0.961651
8264.0,0.961408
8265.0,0.961163
8266.0,0.96092
8267.0,0.960687
8268.0,0.960468
8269.0,0.96027
8270.0,0.9601
8271.0,0.959961
8272.0,0.959851
8273.0,0.959768
8274.0,0.959706
8275.0,0.959663
8276.0,0.959635
8277.0,0.959618
8278.0,0.959609
8279.0,0.959604
8280.0,0.9596
8281.0,0.959593
8282.0,0.959581
8283.0,0.959565
8284.0,0.959541
8285.0,0.95951
8286.0,0.959471
8287.0,0.959421
8288.0,0.95936
8289.0,0.959287
8290.0,0.9592
8291.0,0.959099
8292.0,0.958986
8293.0,0.958863
8294.0,0.958732
8295.0,0.958595
8296.0,0.958455
8297.0,0.958313
8298.0,0.958171
8299.0,0.958033
8300.0,0.9579
8301.0,0.957773
8302.0,0.957652
8303.0,0.957534
8304.0,0.957416
8305.0,0.957296
8306.0,0.957173
8307.0,0.957045
8308.0,0.956907
8309.0,0.95676
8310.0,0.9566
8311.0,0.956426
8312.0,0.956238
8313.0,0.956038
8314.0,0.955827
8315.0,0.955607
8316.0,0.955377
8317.0,0.955141
8318.0,0.954898
8319.0,0.954651
8320.0,0.9544
8321.0,0.954147
8322.0,0.953894
8323.0,0.953642
8324.0,0.953394
8325.0,0.953152
8326.0,0.952918
8327.0,0.952694
8328.0,0.952481
8329.0,0.952283
8330.0,0.9521
8331.0,0.951935
8332.0,0.951786
8333.0,0.951652
8334.0,0.951531
8335.0,0.951422
8336.0,0.951323
8337.0,0.951233
8338.0,0.95115
8339.0,0.951073
8340.0,0.951
8341.0,0.950929
8342.0,0.950858
8343.0,0.950783
8344.0,0.950702
8345.0,0.95061
8346.0,0.950506
8347.0,0.950386
8348.0,0.950247
8349.0,0.950086
8350.0,0.9499
8351.0,0.949687
8352.0,0.949449
8353.0,0.949192
8354.0,0.94892
8355.0,0.948636
8356.0,0.948346
8357.0,0.948053
8358.0,0.947761
8359.0,0.947476
8360.0,0.9472
8361.0,0.946938
8362.0,0.946688
8363.0,0.946449
8364.0,0.946218
8365.0,0.945994
8366.0,0.945774
8367.0,0.945557
8368.0,0.94534
8369.0,0.945122
8370.0,0.9449
8371.0,0.944673
8372.0,0.944438
8373.0,0.944193
8374.0,0.943936
8375.0,0.943664
8376.0,0.943375
8377.0,0.943066
8378.0,0.942736
8379.0,0.942381
8380.0,0.942
8381.0,0.94159
8382.0,0.941151
8383.0,0.940682
8384.0,0.940182
8385.0,0.93965
8386.0,0.939087
8387.0,0.938491
8388.0,0.937861
8389.0,0.937198
8390.0,0.9365
8391.0,0.935768
8392.0,0.935002
8393.0,0.934207
8394.0,0.933384
8395.0,0.932535
8396.0,0.931664
8397.0,0.930772
8398.0,0.929863
8399.0,0.928938
8400.0,0.928
8401.0,0.927051
8402.0,0.92609
8403.0,0.925116
8404.0,0.924127
8405.0,0.923122
8406.0,0.922098
8407.0,0.921056
8408.0,0.919993
8409.0,0.918908
8410.0,0.9178
8411.0,0.916666
8412.0,0.915505
8413.0,0.914313
8414.0,0.913089
8415.0,0.911829
8416.0,0.91053
8417.0,0.909191
8418.0,0.907808
8419.0,0.906378
8420.0,0.9049
8421.0,0.90337
8422.0,0.901787
8423.0,0.900149
8424.0,0.898454
8425.0,0.896701
8426.0,0.894888
8427.0,0.893013
8428.0,0.891074
8429.0,0.889071
8430.0,0.887
8431.0,0.884861
8432.0,0.882652
8433.0,0.880371
8434.0,0.878018
8435.0,0.875591
8436.0,0.873089
8437.0,0.87051
8438.0,0.867853
8439.0,0.865117
8440.0,0.8623
8441.0,0.859402
8442.0,0.856427
8443.0,0.853379
8444.0,0.850262
8445.0,0.847083
8446.0,0.843845
8447.0,0.840553
8448.0,0.837212
8449.0,0.833826
8450.0,0.8304
8451.0,0.826937
8452.0,0.823435
8453.0,0.819887
8454.0,0.81629
8455.0,0.812639
8456.0,0.808928
8457.0,0.805154
8458.0,0.801311
8459.0,0.797395
8460.0,0.7934
8461.0,0.789323
8462.0,0.78516
8463.0,0.78091
8464.0,0.77657
8465.0,0.772137
8466.0,0.767609
8467.0,0.762984
8468.0,0.758259
8469.0,0.753432
8470.0,0.7485
8471.0,0.743463
8472.0,0.738326
8473.0,0.733094
8474.0,0.727776
8475.0,0.722377
8476.0,0.716904
8477.0,0.711363
8478.0,0.705761
8479.0,0.700104
8480.0,0.6944
8481.0,0.688653
8482.0,0.682863
8483.0,0.677028
8484.0,0.671147
8485.0,0.665218
8486.0,0.65924
8487.0,0.653211
8488.0,0.647129
8489.0,0.640992
8490.0,0.6348
8491.0,0.628551
8492.0,0.622249
8493.0,0.615897
8494.0,0.6095
8495.0,0.603062
8496.0,0.596587
8497.0,0.59008
8498.0,0.583543
8499.0,0.576982
8500.0,0.5704
8501.0,0.563802
8502.0,0.557192
8503.0,0.550576
8504.0,0.543959
8505.0,0.537345
8506.0,0.530739
8507.0,0.524147
8508.0,0.517573
8509.0,0.511022
8510.0,0.5045
8511.0,0.49801
8512.0,0.491549
8513.0,0.485114
8514.0,0.478702
8515.0,0.472309
8516.0,0.465931
8517.0,0.459564
8518.0,0.453206
8519.0,0.446853
8520.0,0.4405
8521.0,0.434146
8522.0,0.427795
8523.0,0.421451
8524.0,0.415121
8525.0,0.408808
8526.0,0.402519
8527.0,0.396259
8528.0,0.390032
8529.0,0.383844
8530.0,0.3777
8531.0,0.371605
8532.0,0.365564
8533.0,0.359579
8534.0,0.353655
8535.0,0.347795
8536.0,0.342004
8537.0,0.336286
8538.0,0.330643
8539.0,0.325079
8540.0,0.3196
8541.0,0.314206
8542.0,0.308895
8543.0,0.30366
8544.0,0.298496
8545.0,0.293397
8546.0,0.288359
8547.0,0.283376
8548.0,0.278442
8549.0,0.273552
8550.0,0.2687
8551.0,0.263883
8552.0,0.259102
8553.0,0.254362
8554.0,0.249665
8555.0,0.245015
8556.0,0.240417
8557.0,0.235872
8558.0,0.231385
8559.0,0.22696
8560.0,0.2226
8561.0,0.218308
8562.0,0.214086
8563.0,0.209935
8564.0,0.205857
8565.0,0.201854
8566.0,0.197926
8567.0,0.194075
8568.0,0.190303
8569.0,0.186611
8570.0,0.183
8571.0,0.179471
8572.0,0.176022
8573.0,0.172647
8574.0,0.169344
8575.0,0.166108
8576.0,0.162935
8577.0,0.159822
8578.0,0.156764
8579.0,0.153758
8580.0,0.1508
8581.0,0.147886
8582.0,0.145017
8583.0,0.142192
8584.0,0.139413
8585.0,0.136678
8586.0,0.13399
8587.0,0.131347
8588.0,0.128751
8589.0,0.126202
8590.0,0.1237
8591.0,0.121245
8592.0,0.118838
8593.0,0.116477
8594.0,0.114162
8595.0,0.111892
8596.0,0.109666
8597.0,0.107485
8598.0,0.105347
8599.0,0.103252
8600.0,0.1012
8601.0,0.099189
8602.0,0.09722
8603.0,0.095291
8604.0,0.093403
8605.0,0.091554
8606.0,0.089745
8607.0,0.087974
8608.0,0.086242
8609.0,0.084547
8610.0,0.08289
8611.0,0.08127
8612.0,0.079685
8613.0,0.078135
8614.0,0.07662
8615.0,0.075137
8616.0,0.073687
8617.0,0.072268
8618.0,0.07088
8619.0,0.06952
8620.0,0.06819
8621.0,0.066887
8622.0,0.065612
8623.0,0.064363
8624.0,0.063141
8625.0,0.061945
8626.0,0.060774
8627.0,0.059629
8628.0,0.058508
8629.0,0.057412
8630.0,0.05634
8631.0,0.055291
8632.0,0.054265
8633.0,0.053258
8634.0,0.052271
8635.0,0.0513
8636.0,0.050346
8637.0,0.049405
8638.0,0.048476
8639.0,0.047559
8640.0,0.04665
8641.0,0.045749
8642.0,0.044857
8643.0,0.043974
8644.0,0.043102
8645.0,0.04224
8646.0,0.041391
8647.0,0.040554
8648.0,0.039731
8649.0,0.038923
8650.0,0.03813
8651.0,0.037354
8652.0,0.036595
8653.0,0.035856
8654.0,0.035136
8655.0,0.034438
8656.0,0.033762
8657.0,0.033111
8658.0,0.032484
8659.0,0.031883
8660.0,0.03131
8661.0,0.030765
8662.0,0.030245
8663.0,0.029747
8664.0,0.029269
8665.0,0.028805
8666.0,0.028355
8667.0,0.027913
8668.0,0.027477
8669.0,0.027044
8670.0,0.02661
8671.0,0.026173
8672.0,0.025733
8673.0,0.02529
8674.0,0.024846
8675.0,0.0244
8676.0,0.023955
8677.0,0.023511
8678.0,0.023068
8679.0,0.022627
8680.0,0.02219
8681.0,0.021756
8682.0,0.021328
8683.0,0.020906
8684.0,0.020492
8685.0,0.020088
8686.0,0.019694
8687.0,0.019312
8688.0,0.018943
8689.0,0.018588
8690.0,0.01825
8691.0,0.017928
8692.0,0.017622
8693.0,0.01733
8694.0,0.01705
8695.0,0.01678
8696.0,0.016518
8697.0,0.016263
8698.0,0.016013
8699.0,0.015766
8700.0,0.01552
8701.0,0.015274
8702.0,0.015028
8703.0,0.014783
8704.0,0.014537
8705.0,0.014293
8706.0,0.014049
8707.0,0.013807
8708.0,0.013566
8709.0,0.013327
8710.0,0.01309
8711.0,0.012856
8712.0,0.012624
8713.0,0.012395
8714.0,0.01217
8715.0,0.011949
8716.0,0.011732
8717.0,0.011519
8718.0,0.011311
8719.0,0.011108
8720.0,0.01091
8721.0,0.010718
8722.0,0.010531
8723.0,0.01035
8724.0,0.010174
8725.0,0.010002
8726.0,0.009834
8727.0,0.009671
8728.0,0.009511
8729.0,0.009354
8730.0,0.009201
8731.0,0.009051
8732.0,0.008904
8733.0,0.008763
8734.0,0.008627
8735.0,0.008497
8736.0,0.008375
8737.0,0.008261
8738.0,0.008157
8739.0,0.008063
8740.0,0.00798
8741.0,0.007909
8742.0,0.007847
8743.0,0.007793
8744.0,0.007745
8745.0,0.0077
8746.0,0.007656
8747.0,0.00761
8748.0,0.007562
8749.0,0.007508
8750.0,0.007446
8751.0,0.007375
8752.0,0.007295
8753.0,0.007208
8754.0,0.007114
8755.0,0.007016
8756.0,0.006915
8757.0,0.006811
8758.0,0.006707
8759.0,0.006602
8760.0,0.0065
8761.0,0.0064
8762.0,0.006303
8763.0,0.006208
8764.0,0.006115
8765.0,0.006023
8766.0,0.005932
8767.0,0.005842
8768.0,0.005752
8769.0,0.005661
8770.0,0.005569
8771.0,0.005476
8772.0,0.005383
8773.0,0.005289
8774.0,0.005196
8775.0,0.005103
8776.0,0.005012
8777.0,0.004922
8778.0,0.004835
8779.0,0.00475
8780.0,0.004669
8781.0,0.004591
8782.0,0.004517
8783.0,0.004446
8784.0,0.004378
8785.0,0.004311
8786.0,0.004247
8787.0,0.004184
8788.0,0.004121
8789.0,0.00406
8790.0,0.003998
8791.0,0.003936
8792.0,0.003874
8793.0,0.003811
8794.0,0.003747
8795.0,0.003683
8796.0,0.003617
8797.0,0.00355
8798.0,0.003482
8799.0,0.003413
8800.0,0.003342
8801.0,0.003269
8802.0,0.003196
8803.0,0.003123
8804.0,0.003052
8805.0,0.002983
8806.0,0.002918
8807.0,0.002858
8808.0,0.002803
8809.0,0.002756
8810.0,0.002716
8811.0,0.002685
8812.0,0.002661
8813.0,0.002642
8814.0,0.002626
8815.0,0.002612
8816.0,0.002596
8817.0,0.002578
8818.0,0.002555
8819.0,0.002525
8820.0,0.002487
8821.0,0.002439
8822.0,0.002382
8823.0,0.002319
8824.0,0.002251
8825.0,0.002181
8826.0,0.002112
8827.0,0.002045
8828.0,0.001982
8829.0,0.001925
8830.0,0.001877
8831.0,0.001839
8832.0,0.001811
8833.0,0.001793
8834.0,0.001782
8835.0,0.001779
8836.0,0.001783
8837.0,0.001792
8838.0,0.001806
8839.0,0.001824
8840.0,0.001846
8841.0,0.00187
8842.0,0.001895
8843.0,0.00192
8844.0,0.001944
8845.0,0.001966
8846.0,0.001984
8847.0,0.001998
8848.0,0.002006
8849.0,0.002006
8850.0,0.001999
8851.0,0.001983
8852.0,0.001958
8853.0,0.001926
8854.0,0.001889
8855.0,0.001846
8856.0,0.0018
8857.0,0.001751
8858.0,0.001701
8859.0,0.001651
8860.0,0.001602
8861.0,0.001555
8862.0,0.001509
8863.0,0.001466
8864.0,0.001426
8865.0,0.001388
8866.0,0.001352
8867.0,0.001319
8868.0,0.001288
8869.0,0.001261
8870.0,0.001236
8871.0,0.001214
8872.0,0.001194
8873.0,0.001176
8874.0,0.001159
8875.0,0.001143
8876.0,0.001125
8877.0,0.001107
8878.0,0.001087
8879.0,0.001064
8880.0,0.001038
8881.0,0.001008
